_URI,_CREATOR_URI_USER,_CREATION_DATE,_LAST_UPDATE_URI_USER,_LAST_UPDATE_DATE,_MODEL_VERSION,_UI_VERSION,_IS_COMPLETE,_SUBMISSION_DATE,_MARKED_AS_COMPLETE_DATE,ATRIBUTOSDELAMUESTRA_PAIS,ATRIBUTOSDELAMUESTRA_COORDENADA_LAT,ATRIBUTOSDELAMUESTRA_FECHAHORA,ATRIBUTOSDELAMUESTRA_COORDENADA_ACC,ATRIBUTOSDELAMUESTRA_COORDENADA_LNG,ATRIBUTOSDELAMUESTRA_FECHAHORA_RAW,ATRIBUTOSDELAMUESTRA_COORDENADA_ALT,ATRIBUTOSDELAMUESTRA_CODIGOMUESTRA,ATRIBUTOSDELAMUESTRA_LUGAR,META_INSTANCE_ID,_URI,_CREATOR_URI_USER,_CREATION_DATE,_LAST_UPDATE_URI_USER,_LAST_UPDATE_DATE,_PARENT_AURI,_ORDINAL_NUMBER,_TOP_LEVEL_AURI,MEDICIONES_A,MEDICIONES_B,MEDICIONES_CODIGOCLASTO
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:97074c71-45d3-4b8a-ac09-844415ab81c1,anonymousUser,2019-07-26 22:52:38.853,NULL,2019-07-26 22:52:38.853,uuid:27bc3379-0fa7-4527-9649-42902f71089a,31,uuid:27bc3379-0fa7-4527-9649-42902f71089a,360,280,003
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:100d7a5a-fa92-4930-b0a7-e1c790b1f564,anonymousUser,2019-07-26 22:52:38.853,NULL,2019-07-26 22:52:38.853,uuid:27bc3379-0fa7-4527-9649-42902f71089a,32,uuid:27bc3379-0fa7-4527-9649-42902f71089a,188,124,037
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:a049bba7-73eb-4418-951b-228996b07b5a,anonymousUser,2019-07-26 22:52:38.853,NULL,2019-07-26 22:52:38.853,uuid:27bc3379-0fa7-4527-9649-42902f71089a,33,uuid:27bc3379-0fa7-4527-9649-42902f71089a,167,118,038
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:ffe22cc3-9633-4c37-a654-7384569cf258,anonymousUser,2019-07-26 22:52:38.853,NULL,2019-07-26 22:52:38.853,uuid:27bc3379-0fa7-4527-9649-42902f71089a,34,uuid:27bc3379-0fa7-4527-9649-42902f71089a,404,320,014
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:2d5d4396-d35c-465f-8f71-bab26fa0f6df,anonymousUser,2019-07-26 22:52:38.853,NULL,2019-07-26 22:52:38.853,uuid:27bc3379-0fa7-4527-9649-42902f71089a,35,uuid:27bc3379-0fa7-4527-9649-42902f71089a,134,97,012
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:f1a03bcf-e068-44de-a994-92ceb247f1e3,anonymousUser,2019-07-26 22:52:38.853,NULL,2019-07-26 22:52:38.853,uuid:27bc3379-0fa7-4527-9649-42902f71089a,36,uuid:27bc3379-0fa7-4527-9649-42902f71089a,130,108,020
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:cba408e9-469d-4e0c-9be7-1a162ef37376,anonymousUser,2019-07-26 22:52:38.853,NULL,2019-07-26 22:52:38.853,uuid:27bc3379-0fa7-4527-9649-42902f71089a,37,uuid:27bc3379-0fa7-4527-9649-42902f71089a,810,572,013
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:9033604f-3491-42af-84ef-20f51a693c57,anonymousUser,2019-07-26 22:52:38.853,NULL,2019-07-26 22:52:38.853,uuid:27bc3379-0fa7-4527-9649-42902f71089a,38,uuid:27bc3379-0fa7-4527-9649-42902f71089a,120,110,018
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:9ed1708b-71bc-4a3e-85ba-6eb0bd3c565d,anonymousUser,2019-07-26 22:52:38.853,NULL,2019-07-26 22:52:38.853,uuid:27bc3379-0fa7-4527-9649-42902f71089a,39,uuid:27bc3379-0fa7-4527-9649-42902f71089a,90,72,004
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:5261240d-d4ee-4bb4-b60e-87542c145c64,anonymousUser,2019-07-26 22:52:38.853,NULL,2019-07-26 22:52:38.853,uuid:27bc3379-0fa7-4527-9649-42902f71089a,40,uuid:27bc3379-0fa7-4527-9649-42902f71089a,150,128,019
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:65df5ccb-6cb5-4236-9275-07670a10a063,anonymousUser,2019-07-26 22:52:38.853,NULL,2019-07-26 22:52:38.853,uuid:27bc3379-0fa7-4527-9649-42902f71089a,41,uuid:27bc3379-0fa7-4527-9649-42902f71089a,162,156,016
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:7411b0b3-9ceb-48e9-88cd-3d7f822029d6,anonymousUser,2019-07-26 22:52:38.853,NULL,2019-07-26 22:52:38.853,uuid:27bc3379-0fa7-4527-9649-42902f71089a,42,uuid:27bc3379-0fa7-4527-9649-42902f71089a,60,59,009
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:b5ca7222-abbc-4f22-9783-1fb7d975316e,anonymousUser,2019-07-26 22:52:38.853,NULL,2019-07-26 22:52:38.853,uuid:27bc3379-0fa7-4527-9649-42902f71089a,43,uuid:27bc3379-0fa7-4527-9649-42902f71089a,183,70,006
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:e143a89a-bdbd-4a1c-9e90-dc4927a044fa,anonymousUser,2019-07-26 22:52:38.853,NULL,2019-07-26 22:52:38.853,uuid:27bc3379-0fa7-4527-9649-42902f71089a,44,uuid:27bc3379-0fa7-4527-9649-42902f71089a,360,259,051
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:1804fb09-71a8-4fa4-9110-ac83eda9fe2b,anonymousUser,2019-07-26 22:52:38.853,NULL,2019-07-26 22:52:38.853,uuid:27bc3379-0fa7-4527-9649-42902f71089a,45,uuid:27bc3379-0fa7-4527-9649-42902f71089a,95,65,010
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:a3a4a09c-95e0-4694-b14a-84ff99956de0,anonymousUser,2019-07-26 22:52:38.853,NULL,2019-07-26 22:52:38.853,uuid:27bc3379-0fa7-4527-9649-42902f71089a,46,uuid:27bc3379-0fa7-4527-9649-42902f71089a,112,90,071
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:d06e5ebc-0a96-45e1-a7a8-c45197414b05,anonymousUser,2019-07-26 22:52:38.853,NULL,2019-07-26 22:52:38.853,uuid:27bc3379-0fa7-4527-9649-42902f71089a,47,uuid:27bc3379-0fa7-4527-9649-42902f71089a,85,60,073
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:2a35ca95-8fe4-4e31-9a11-99053c17ddf8,anonymousUser,2019-07-26 22:52:38.853,NULL,2019-07-26 22:52:38.853,uuid:27bc3379-0fa7-4527-9649-42902f71089a,48,uuid:27bc3379-0fa7-4527-9649-42902f71089a,190,115,053
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:63ccac47-d977-447c-80a6-ea229df1f55a,anonymousUser,2019-07-26 22:52:38.853,NULL,2019-07-26 22:52:38.853,uuid:27bc3379-0fa7-4527-9649-42902f71089a,49,uuid:27bc3379-0fa7-4527-9649-42902f71089a,90,85,076
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:ef59e972-ccdf-4703-b785-fb47d8711fdd,anonymousUser,2019-07-26 22:52:38.855,NULL,2019-07-26 22:52:38.855,uuid:27bc3379-0fa7-4527-9649-42902f71089a,50,uuid:27bc3379-0fa7-4527-9649-42902f71089a,365,273,017
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:46642951-3dbc-4425-917a-8d7862509a83,anonymousUser,2019-07-26 22:52:38.855,NULL,2019-07-26 22:52:38.855,uuid:27bc3379-0fa7-4527-9649-42902f71089a,51,uuid:27bc3379-0fa7-4527-9649-42902f71089a,159,100,075
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:036f59ed-2b7b-43ef-88cd-0106c06b7c98,anonymousUser,2019-07-26 22:52:38.855,NULL,2019-07-26 22:52:38.855,uuid:27bc3379-0fa7-4527-9649-42902f71089a,52,uuid:27bc3379-0fa7-4527-9649-42902f71089a,167,90,074
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:6076f7ad-afbf-4dde-a43b-5d5323c94587,anonymousUser,2019-07-26 22:52:38.855,NULL,2019-07-26 22:52:38.855,uuid:27bc3379-0fa7-4527-9649-42902f71089a,53,uuid:27bc3379-0fa7-4527-9649-42902f71089a,125,85,021
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:ce5ac454-93d1-4801-8a47-055405d77a71,anonymousUser,2019-07-26 22:52:38.855,NULL,2019-07-26 22:52:38.855,uuid:27bc3379-0fa7-4527-9649-42902f71089a,54,uuid:27bc3379-0fa7-4527-9649-42902f71089a,160,140,072
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:0bc1bcf7-440f-464c-89c0-936b27b8e871,anonymousUser,2019-07-26 22:52:38.855,NULL,2019-07-26 22:52:38.855,uuid:27bc3379-0fa7-4527-9649-42902f71089a,55,uuid:27bc3379-0fa7-4527-9649-42902f71089a,174,73,005
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:0289459e-b2c4-4dbc-9be3-0ef690705297,anonymousUser,2019-07-26 22:52:38.855,NULL,2019-07-26 22:52:38.855,uuid:27bc3379-0fa7-4527-9649-42902f71089a,56,uuid:27bc3379-0fa7-4527-9649-42902f71089a,110,59,077
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:d6cf8f69-add1-4846-be93-8de5545e8579,anonymousUser,2019-07-26 22:52:38.855,NULL,2019-07-26 22:52:38.855,uuid:27bc3379-0fa7-4527-9649-42902f71089a,57,uuid:27bc3379-0fa7-4527-9649-42902f71089a,110,80,011
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:1d44c2d7-821e-41d2-bc87-610ede84debc,anonymousUser,2019-07-26 22:52:38.855,NULL,2019-07-26 22:52:38.855,uuid:27bc3379-0fa7-4527-9649-42902f71089a,58,uuid:27bc3379-0fa7-4527-9649-42902f71089a,151,99,056
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:7956c983-f96c-43cb-921d-8301cc03b327,anonymousUser,2019-07-26 22:52:38.855,NULL,2019-07-26 22:52:38.855,uuid:27bc3379-0fa7-4527-9649-42902f71089a,59,uuid:27bc3379-0fa7-4527-9649-42902f71089a,90,85,008
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:95660371-24c9-4697-b9d6-5392512d15aa,anonymousUser,2019-07-26 22:52:38.855,NULL,2019-07-26 22:52:38.855,uuid:27bc3379-0fa7-4527-9649-42902f71089a,60,uuid:27bc3379-0fa7-4527-9649-42902f71089a,530,295,052
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:6d28f9b9-a4bc-4fe3-bb22-82a4194081bb,anonymousUser,2019-07-26 22:52:38.855,NULL,2019-07-26 22:52:38.855,uuid:27bc3379-0fa7-4527-9649-42902f71089a,61,uuid:27bc3379-0fa7-4527-9649-42902f71089a,150,87,083
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:47beed99-4f69-44bb-895b-dcd280019f25,anonymousUser,2019-07-26 22:52:38.855,NULL,2019-07-26 22:52:38.855,uuid:27bc3379-0fa7-4527-9649-42902f71089a,62,uuid:27bc3379-0fa7-4527-9649-42902f71089a,315,75,007
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:63f7773b-7f8d-4d90-8cf5-18d0ef721b9a,anonymousUser,2019-07-26 22:52:38.855,NULL,2019-07-26 22:52:38.855,uuid:27bc3379-0fa7-4527-9649-42902f71089a,63,uuid:27bc3379-0fa7-4527-9649-42902f71089a,245,243,081
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:0e7a4ffe-127e-456b-96c3-e28f28f9929a,anonymousUser,2019-07-26 22:52:38.855,NULL,2019-07-26 22:52:38.855,uuid:27bc3379-0fa7-4527-9649-42902f71089a,64,uuid:27bc3379-0fa7-4527-9649-42902f71089a,150,115,080
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:895ea4d2-1687-4b5f-af98-bf0dac8914df,anonymousUser,2019-07-26 22:52:38.856,NULL,2019-07-26 22:52:38.856,uuid:27bc3379-0fa7-4527-9649-42902f71089a,65,uuid:27bc3379-0fa7-4527-9649-42902f71089a,400,215,054
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:d3d05075-d884-4966-8fc9-52e13755461e,anonymousUser,2019-07-26 22:52:38.856,NULL,2019-07-26 22:52:38.856,uuid:27bc3379-0fa7-4527-9649-42902f71089a,66,uuid:27bc3379-0fa7-4527-9649-42902f71089a,210,136,079
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:58556a8a-2eb8-45b1-9630-fbc42775e6ff,anonymousUser,2019-07-26 22:52:38.856,NULL,2019-07-26 22:52:38.856,uuid:27bc3379-0fa7-4527-9649-42902f71089a,67,uuid:27bc3379-0fa7-4527-9649-42902f71089a,235,35,078
uuid:27bc3379-0fa7-4527-9649-42902f71089a,anonymousUser,2019-07-26 22:52:38.711,NULL,2019-07-26 22:52:38.711,NULL,NULL,t,2019-07-26 22:52:38.703,2019-07-26 22:52:38.703,República Dominicana,18.6057700000,2019-07-26 21:09:00,0.8000000119,-70.2142983333,2019-07-26T17:09:00.000-04:00,191.8000000000,C20190726M1,Río Mana,uuid:27bc3379-0fa7-4527-9649-42902f71089a,uuid:050603dc-6edd-4f26-a20f-d391e7d763bc,anonymousUser,2019-07-26 22:52:38.856,NULL,2019-07-26 22:52:38.856,uuid:27bc3379-0fa7-4527-9649-42902f71089a,68,uuid:27bc3379-0fa7-4527-9649-42902f71089a,70,66,082
